0.00 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.00014266039391549464 9.99990000099999e-6
1.4500000000000002 0.0 9.99990000099999e-6
1.55 0.0 9.99990000099999e-6
1.6500000000000001 0.0 9.99990000099999e-6
1.75 0.0 9.99990000099999e-6
1.85 0.0 9.99990000099999e-6
1.9500000000000002 6.839196798578056e-5 1.999980000199998e-5
2.0500000000000003 0.0 1.999980000199998e-5
2.15 0.0 1.999980000199998e-5
2.25 0.0 1.999980000199998e-5
2.35 0.0 1.999980000199998e-5
2.45 0.0 1.999980000199998e-5
2.5500000000000003 0.0 1.999980000199998e-5
2.6500000000000004 0.00013824328531117944 5.999940000599994e-5
2.75 0.0046388893932509155 0.0015399846001539986
2.85 0.057175561631505126 0.02112978870211298
2.95 0.254519666890244 0.1145788542114579
3.0500000000000003 0.6278481089033646 0.3609663903360967
3.1500000000000004 1.0644682768949225 0.8065319346806532
3.25 1.4319561239811542 1.4445355546444536
3.35 1.6486585004848993 2.224987750122499
3.45 1.745202254756528 3.101058989410106
3.5500000000000003 1.749217107977477 4.0308196918030825
3.6500000000000004 1.6910865287309782 4.980920190798092
3.75 1.6064702457165387 5.9336106638933614
3.85 1.4977157453673473 6.8698113018869815
3.95 1.4004757209174115 7.791272087279128
4.05 1.3197214329327318 8.704042959570405
4.15 1.2227146999249574 9.592034079659204
4.25 1.1406067653507843 10.460775392246079
4.3500000000000005 1.0742107770645735 11.317866821331787
4.45 1.0186007351754145 12.168438315616845
4.55 0.9640864691485932 13.009999900001
4.65 0.9179821853236022 13.846931530684694
4.75 0.8787021772008536 14.682853171468286
4.8500000000000005 0.8425001199145484 15.518444815551845
4.95 0.8245348315415689 16.370336296637035
5.050000000000001 0.8078826544216449 17.239047609523904
5.15 0.8008754352491626 18.13468865311347
5.25 0.8001219058610192 19.06459935400646
5.3500000000000005 0.8140430804393733 20.047059529404706
5.45 0.8267053560688629 21.08247917520825
5.550000000000001 0.855239409867886 22.193358066419336
5.65 0.8893556769199471 23.390536094639057
5.75 0.9361111601125757 24.69568304316957
5.8500000000000005 0.9781476300446688 26.10729892701073
5.95 1.0125629706667185 27.619053809461906
6.050000000000001 1.0440864948432158 29.23058769412306
6.15 1.0648149860067273 30.928970710292898
6.25 1.0733250490288704 32.69707302926971
6.3500000000000005 1.0808974826405706 34.5350046499535
6.45 1.0772016806786946 36.424855751442486
6.550000000000001 1.0732619141793158 38.366606333936666
6.65 1.0665324829603464 40.35550644493556
6.75 1.0532028750362334 42.37906620933791
6.8500000000000005 1.0451160308846603 44.4469955300447
6.95 1.0385646553537047 46.56239437605624
7.050000000000001 1.0280692762619177 48.717132828671716
7.15 1.018479263590662 50.91276087239128
7.25 1.0122525742809125 53.15650843491566
7.3500000000000005 1.0067679339195046 55.449965500345
7.45 0.9977943883424518 57.785222147778526
7.550000000000001 0.9924023277030151 60.17067829321707
7.65 0.9869326035716158 62.60619393806063
7.75 0.9904027665131884 65.11462885371147
7.8500000000000005 0.985850725667824 67.67635323646763
7.95 0.9842039337904406 70.29928700712993
8.05 0.9851816941000326 72.99144008559915
8.15 0.9844798212071808 75.74884251157489
8.25 0.9878020643249589 78.5839141608584
8.35 0.988998605360061 81.49161508384917
8.450000000000001 0.9907246255828777 84.47458525414747
8.55 0.9948393528608538 87.54120458795413
8.65 0.9930504754990629 90.67435325646744
8.75 0.9970109716296846 93.89313106868931
8.85 0.9986387351086277 97.19128808711913
8.950000000000001 1.002516299295164 100.57749422505776
9.05 0.9989863478365107 104.02773972260279
9.15 1.0033419762443827 107.569914300857
9.25 1.0033387936726335 111.19003809961902
9.35 1.0039000878333062 114.89094109058911
9.450000000000001 1.0059714251033591 118.67922320776793
9.55 1.0080901939092115 122.55608443915561
9.65 1.0048952785277656 126.50222497775023
9.75 1.0077497314233816 130.54197458025422
9.850000000000001 1.008679738695888 134.66880331196688
9.950000000000001 1.010924412354633 138.88924110758893
10.05 1.008053756720988 143.1826681733183
